appid,game_name,month,avg_players,peak_players,date
730,Counter-Strike 2,July 2012,932.57,1642,2012-07-01
730,Counter-Strike 2,August 2012,15475.39,52261,2012-08-01
730,Counter-Strike 2,September 2012,16000.75,36057,2012-09-01
730,Counter-Strike 2,October 2012,10739.48,20850,2012-10-01
730,Counter-Strike 2,November 2012,14134.1,50533,2012-11-01
730,Counter-Strike 2,December 2012,14079.39,27553,2012-12-01
730,Counter-Strike 2,January 2013,16164.22,31359,2013-01-01
730,Counter-Strike 2,February 2013,17372.73,35238,2013-02-01
730,Counter-Strike 2,March 2013,15959.89,32166,2013-03-01
730,Counter-Strike 2,April 2013,16006.0,31966,2013-04-01
730,Counter-Strike 2,May 2013,18710.34,53379,2013-05-01
730,Counter-Strike 2,June 2013,18119.84,33700,2013-06-01
730,Counter-Strike 2,July 2013,20492.52,42149,2013-07-01
730,Counter-Strike 2,August 2013,25961.85,50511,2013-08-01
730,Counter-Strike 2,September 2013,27678.91,52052,2013-09-01
730,Counter-Strike 2,October 2013,27902.14,53263,2013-10-01
730,Counter-Strike 2,November 2013,29890.52,92279,2013-11-01
730,Counter-Strike 2,December 2013,46788.27,96298,2013-12-01
730,Counter-Strike 2,January 2014,55627.35,102084,2014-01-01
730,Counter-Strike 2,February 2014,59791.37,119764,2014-02-01
730,Counter-Strike 2,March 2014,70143.33,164495,2014-03-01
730,Counter-Strike 2,April 2014,78880.53,142526,2014-04-01
730,Counter-Strike 2,May 2014,84925.02,170137,2014-05-01
730,Counter-Strike 2,June 2014,84163.62,164134,2014-06-01
730,Counter-Strike 2,July 2014,106138.0,193613,2014-07-01
730,Counter-Strike 2,August 2014,133185.79,277192,2014-08-01
730,Counter-Strike 2,September 2014,131034.68,242494,2014-09-01
730,Counter-Strike 2,October 2014,133537.7,260613,2014-10-01
730,Counter-Strike 2,November 2014,147329.07,348018,2014-11-01
730,Counter-Strike 2,December 2014,183589.5,367634,2014-12-01
730,Counter-Strike 2,January 2015,234070.68,443188,2015-01-01
730,Counter-Strike 2,February 2015,239934.64,455508,2015-02-01
730,Counter-Strike 2,March 2015,267996.31,595439,2015-03-01
730,Counter-Strike 2,April 2015,291748.74,568556,2015-04-01
730,Counter-Strike 2,May 2015,317286.29,677701,2015-05-01
730,Counter-Strike 2,June 2015,344156.01,610401,2015-06-01
730,Counter-Strike 2,July 2015,329532.38,541181,2015-07-01
730,Counter-Strike 2,August 2015,357535.24,819902,2015-08-01
730,Counter-Strike 2,September 2015,355905.33,725939,2015-09-01
730,Counter-Strike 2,October 2015,362766.09,732093,2015-10-01
730,Counter-Strike 2,November 2015,360925.88,786707,2015-11-01
730,Counter-Strike 2,December 2015,377447.11,823694,2015-12-01
730,Counter-Strike 2,January 2016,365371.09,667432,2016-01-01
730,Counter-Strike 2,February 2016,376285.02,738969,2016-02-01
730,Counter-Strike 2,March 2016,379426.95,737599,2016-03-01
730,Counter-Strike 2,April 2016,375795.87,850485,2016-04-01
730,Counter-Strike 2,May 2016,338738.39,668612,2016-05-01
730,Counter-Strike 2,June 2016,334311.06,579110,2016-06-01
730,Counter-Strike 2,July 2016,353777.56,636056,2016-07-01
730,Counter-Strike 2,August 2016,347229.25,599095,2016-08-01
730,Counter-Strike 2,September 2016,322525.89,638360,2016-09-01
730,Counter-Strike 2,October 2016,333076.46,661985,2016-10-01
730,Counter-Strike 2,November 2016,329045.26,627124,2016-11-01
730,Counter-Strike 2,December 2016,342195.7,662460,2016-12-01
730,Counter-Strike 2,January 2017,393109.53,814616,2017-01-01
730,Counter-Strike 2,February 2017,402385.71,744468,2017-02-01
730,Counter-Strike 2,March 2017,386908.72,742356,2017-03-01
730,Counter-Strike 2,April 2017,392199.19,709841,2017-04-01
730,Counter-Strike 2,May 2017,371829.34,692966,2017-05-01
730,Counter-Strike 2,June 2017,374388.04,614621,2017-06-01
730,Counter-Strike 2,July 2017,377589.04,624785,2017-07-01
730,Counter-Strike 2,August 2017,374425.69,595781,2017-08-01
730,Counter-Strike 2,September 2017,354402.09,665371,2017-09-01
730,Counter-Strike 2,October 2017,341861.26,639968,2017-10-01
730,Counter-Strike 2,November 2017,321131.4,601881,2017-11-01
730,Counter-Strike 2,December 2017,340876.88,598405,2017-12-01
730,Counter-Strike 2,January 2018,382030.53,715850,2018-01-01
730,Counter-Strike 2,February 2018,382457.1,686588,2018-02-01
730,Counter-Strike 2,March 2018,354270.33,672502,2018-03-01
730,Counter-Strike 2,April 2018,289076.7,523262,2018-04-01
730,Counter-Strike 2,May 2018,262170.88,454481,2018-05-01
730,Counter-Strike 2,June 2018,266862.24,420261,2018-06-01
730,Counter-Strike 2,July 2018,273307.26,426008,2018-07-01
730,Counter-Strike 2,August 2018,283531.31,454370,2018-08-01
730,Counter-Strike 2,September 2018,333163.99,583029,2018-09-01
730,Counter-Strike 2,October 2018,325907.82,565968,2018-10-01
730,Counter-Strike 2,November 2018,310085.43,546031,2018-11-01
730,Counter-Strike 2,December 2018,395509.26,746548,2018-12-01
730,Counter-Strike 2,January 2019,401366.87,684511,2019-01-01
730,Counter-Strike 2,February 2019,371358.96,654069,2019-02-01
730,Counter-Strike 2,March 2019,390240.16,680071,2019-03-01
730,Counter-Strike 2,April 2019,351989.92,621614,2019-04-01
730,Counter-Strike 2,May 2019,364417.31,588453,2019-05-01
730,Counter-Strike 2,June 2019,389376.72,587724,2019-06-01
730,Counter-Strike 2,July 2019,393782.83,578933,2019-07-01
730,Counter-Strike 2,August 2019,415097.3,647461,2019-08-01
730,Counter-Strike 2,September 2019,410925.6,720052,2019-09-01
730,Counter-Strike 2,October 2019,408995.31,747937,2019-10-01
730,Counter-Strike 2,November 2019,426080.81,758412,2019-11-01
730,Counter-Strike 2,December 2019,456701.56,767060,2019-12-01
730,Counter-Strike 2,January 2020,501196.0,817229,2020-01-01
730,Counter-Strike 2,February 2020,543979.15,916996,2020-02-01
730,Counter-Strike 2,March 2020,671033.29,1145972,2020-03-01
730,Counter-Strike 2,April 2020,857604.22,1305714,2020-04-01
730,Counter-Strike 2,May 2020,768795.25,1193359,2020-05-01
730,Counter-Strike 2,June 2020,671647.46,1009467,2020-06-01
730,Counter-Strike 2,July 2020,625900.81,857560,2020-07-01
730,Counter-Strike 2,August 2020,639957.66,925348,2020-08-01
730,Counter-Strike 2,September 2020,606850.32,977769,2020-09-01
730,Counter-Strike 2,October 2020,613666.69,943876,2020-10-01
730,Counter-Strike 2,November 2020,668754.58,1037464,2020-11-01
730,Counter-Strike 2,December 2020,717803.75,1164396,2020-12-01
730,Counter-Strike 2,January 2021,743209.66,1124553,2021-01-01
730,Counter-Strike 2,February 2021,741013.24,1123485,2021-02-01
730,Counter-Strike 2,March 2021,740927.82,1198581,2021-03-01
730,Counter-Strike 2,April 2021,723346.52,1148077,2021-04-01
730,Counter-Strike 2,May 2021,659888.89,1087197,2021-05-01
730,Counter-Strike 2,June 2021,549347.08,929940,2021-06-01
730,Counter-Strike 2,July 2021,506067.36,763523,2021-07-01
730,Counter-Strike 2,August 2021,512081.96,802544,2021-08-01
730,Counter-Strike 2,September 2021,512350.92,942519,2021-09-01
730,Counter-Strike 2,October 2021,512435.85,864966,2021-10-01
730,Counter-Strike 2,November 2021,548161.67,935593,2021-11-01
730,Counter-Strike 2,December 2021,546614.19,950586,2021-12-01
730,Counter-Strike 2,January 2022,602376.27,991625,2022-01-01
730,Counter-Strike 2,February 2022,634638.4,995163,2022-02-01
730,Counter-Strike 2,March 2022,581489.69,987993,2022-03-01
730,Counter-Strike 2,April 2022,568983.16,1013237,2022-04-01
730,Counter-Strike 2,May 2022,564961.7,923996,2022-05-01
730,Counter-Strike 2,June 2022,572222.47,906670,2022-06-01
730,Counter-Strike 2,July 2022,594453.07,928329,2022-07-01
730,Counter-Strike 2,August 2022,641444.78,1039889,2022-08-01
730,Counter-Strike 2,September 2022,618776.04,1100366,2022-09-01
730,Counter-Strike 2,October 2022,608349.53,1078860,2022-10-01
730,Counter-Strike 2,November 2022,621005.99,1129095,2022-11-01
730,Counter-Strike 2,December 2022,629325.0,1065079,2022-12-01
730,Counter-Strike 2,January 2023,726150.29,1199684,2023-01-01
730,Counter-Strike 2,February 2023,805105.9,1354248,2023-02-01
730,Counter-Strike 2,March 2023,843474.54,1519457,2023-03-01
730,Counter-Strike 2,April 2023,918085.6,1510231,2023-04-01
730,Counter-Strike 2,May 2023,1117517.4,1802853,2023-05-01
730,Counter-Strike 2,June 2023,1085966.81,1665869,2023-06-01
730,Counter-Strike 2,July 2023,881690.91,1222913,2023-07-01
730,Counter-Strike 2,August 2023,922152.86,1369511,2023-08-01
730,Counter-Strike 2,September 2023,976137.99,1556326,2023-09-01
730,Counter-Strike 2,October 2023,792124.96,1364902,2023-10-01
730,Counter-Strike 2,November 2023,714511.43,1161043,2023-11-01
730,Counter-Strike 2,December 2023,770094.8,1248217,2023-12-01
730,Counter-Strike 2,January 2024,760859.23,1277907,2024-01-01
730,Counter-Strike 2,February 2024,786630.82,1347519,2024-02-01
730,Counter-Strike 2,March 2024,885629.69,1521796,2024-03-01
730,Counter-Strike 2,April 2024,930748.98,1618685,2024-04-01
730,Counter-Strike 2,May 2024,958207.34,1614925,2024-05-01
730,Counter-Strike 2,June 2024,947520.53,1510840,2024-06-01
730,Counter-Strike 2,July 2024,875365.08,1342171,2024-07-01
730,Counter-Strike 2,August 2024,897337.88,1425958,2024-08-01
730,Counter-Strike 2,September 2024,836306.66,1473144,2024-09-01
730,Counter-Strike 2,October 2024,829438.76,1484045,2024-10-01
730,Counter-Strike 2,November 2024,852164.3,1556938,2024-11-01
730,Counter-Strike 2,December 2024,913953.36,1740261,2024-12-01
730,Counter-Strike 2,January 2025,914092.22,1594016,2025-01-01
730,Counter-Strike 2,February 2025,1003570.56,1783434,2025-02-01
730,Counter-Strike 2,March 2025,1039662.81,1818368,2025-03-01
730,Counter-Strike 2,April 2025,1045701.65,1811827,2025-04-01
730,Counter-Strike 2,May 2025,1038596.81,1712216,2025-05-01
730,Counter-Strike 2,June 2025,1010123.99,1725815,2025-06-01
730,Counter-Strike 2,July 2025,920069.98,1427300,2025-07-01
730,Counter-Strike 2,Last 30 Days,914682.7,1427300,
570,Dota 2,July 2012,52721.05,75041,2012-07-01
570,Dota 2,August 2012,55768.61,108689,2012-08-01
570,Dota 2,September 2012,61867.68,118724,2012-09-01
570,Dota 2,October 2012,75965.44,171860,2012-10-01
570,Dota 2,November 2012,101077.43,169631,2012-11-01
570,Dota 2,December 2012,121924.42,213521,2012-12-01
570,Dota 2,January 2013,147748.14,260989,2013-01-01
570,Dota 2,February 2013,166972.97,283870,2013-02-01
570,Dota 2,March 2013,180878.9,325598,2013-03-01
570,Dota 2,April 2013,174835.73,299667,2013-04-01
570,Dota 2,May 2013,194363.84,325815,2013-05-01
570,Dota 2,June 2013,210224.82,326160,2013-06-01
570,Dota 2,July 2013,237800.08,422617,2013-07-01
570,Dota 2,August 2013,330720.07,520532,2013-08-01
570,Dota 2,September 2013,312424.76,566715,2013-09-01
570,Dota 2,October 2013,329677.64,581615,2013-10-01
570,Dota 2,November 2013,348246.37,702792,2013-11-01
570,Dota 2,December 2013,366606.49,685503,2013-12-01
570,Dota 2,January 2014,393860.32,673496,2014-01-01
570,Dota 2,February 2014,421114.2,738682,2014-02-01
570,Dota 2,March 2014,409755.56,698197,2014-03-01
570,Dota 2,April 2014,421710.21,734998,2014-04-01
570,Dota 2,May 2014,482387.24,843024,2014-05-01
570,Dota 2,June 2014,513783.06,833145,2014-06-01
570,Dota 2,July 2014,537018.66,874975,2014-07-01
570,Dota 2,August 2014,490883.89,774319,2014-08-01
570,Dota 2,September 2014,477998.45,864261,2014-09-01
570,Dota 2,October 2014,495693.04,880655,2014-10-01
570,Dota 2,November 2014,528789.8,963810,2014-11-01
570,Dota 2,December 2014,523940.32,936583,2014-12-01
570,Dota 2,January 2015,558504.33,961737,2015-01-01
570,Dota 2,February 2015,628970.41,1262612,2015-02-01
570,Dota 2,March 2015,571713.15,1213940,2015-03-01
570,Dota 2,April 2015,526061.73,929677,2015-04-01
570,Dota 2,May 2015,580348.42,967674,2015-05-01
570,Dota 2,June 2015,568448.32,913997,2015-06-01
570,Dota 2,July 2015,554991.01,877264,2015-07-01
570,Dota 2,August 2015,606943.98,933942,2015-08-01
570,Dota 2,September 2015,508156.85,888728,2015-09-01
570,Dota 2,October 2015,521941.72,917306,2015-10-01
570,Dota 2,November 2015,539536.33,943635,2015-11-01
570,Dota 2,December 2015,573344.25,999452,2015-12-01
570,Dota 2,January 2016,612174.78,1067949,2016-01-01
570,Dota 2,February 2016,709178.26,1248394,2016-02-01
570,Dota 2,March 2016,672554.89,1291328,2016-03-01
570,Dota 2,April 2016,656944.37,1164041,2016-04-01
570,Dota 2,May 2016,623798.67,1075307,2016-05-01
570,Dota 2,June 2016,640226.98,1095994,2016-06-01
570,Dota 2,July 2016,638212.65,1084198,2016-07-01
570,Dota 2,August 2016,666013.05,1117519,2016-08-01
570,Dota 2,September 2016,622583.9,1064377,2016-09-01
570,Dota 2,October 2016,639355.14,1141191,2016-10-01
570,Dota 2,November 2016,584251.33,1007270,2016-11-01
570,Dota 2,December 2016,593920.6,1014671,2016-12-01
570,Dota 2,January 2017,580281.47,1007451,2017-01-01
570,Dota 2,February 2017,591567.25,1040877,2017-02-01
570,Dota 2,March 2017,548435.44,956232,2017-03-01
570,Dota 2,April 2017,540278.03,921318,2017-04-01
570,Dota 2,May 2017,567526.42,972876,2017-05-01
570,Dota 2,June 2017,555289.07,923122,2017-06-01
570,Dota 2,July 2017,498444.38,824297,2017-07-01
570,Dota 2,August 2017,556496.3,876395,2017-08-01
570,Dota 2,September 2017,491450.16,829555,2017-09-01
570,Dota 2,October 2017,466126.79,832550,2017-10-01
570,Dota 2,November 2017,487381.24,861173,2017-11-01
570,Dota 2,December 2017,513074.33,864939,2017-12-01
570,Dota 2,January 2018,486861.91,778627,2018-01-01
570,Dota 2,February 2018,438847.72,779299,2018-02-01
570,Dota 2,March 2018,437262.35,773897,2018-03-01
570,Dota 2,April 2018,430340.94,733214,2018-04-01
570,Dota 2,May 2018,474325.87,844713,2018-05-01
570,Dota 2,June 2018,473900.0,796886,2018-06-01
570,Dota 2,July 2018,441714.35,701582,2018-07-01
570,Dota 2,August 2018,476101.08,829281,2018-08-01
570,Dota 2,September 2018,466470.74,826166,2018-09-01
570,Dota 2,October 2018,431173.91,739643,2018-10-01
570,Dota 2,November 2018,461073.48,826053,2018-11-01
570,Dota 2,December 2018,439367.83,765422,2018-12-01
570,Dota 2,January 2019,475747.0,874888,2019-01-01
570,Dota 2,February 2019,564909.67,964921,2019-02-01
570,Dota 2,March 2019,586505.85,1033925,2019-03-01
570,Dota 2,April 2019,520218.98,971545,2019-04-01
570,Dota 2,May 2019,548523.18,997341,2019-05-01
570,Dota 2,June 2019,507528.44,865374,2019-06-01
570,Dota 2,July 2019,464787.61,779160,2019-07-01
570,Dota 2,August 2019,467148.29,826690,2019-08-01
570,Dota 2,September 2019,421971.24,753996,2019-09-01
570,Dota 2,October 2019,388355.86,739924,2019-10-01
570,Dota 2,November 2019,401931.8,708517,2019-11-01
570,Dota 2,December 2019,384179.76,685165,2019-12-01
570,Dota 2,January 2020,378925.43,616415,2020-01-01
570,Dota 2,February 2020,405978.65,663812,2020-02-01
570,Dota 2,March 2020,437147.36,743933,2020-03-01
570,Dota 2,April 2020,493300.27,801121,2020-04-01
570,Dota 2,May 2020,484189.02,793135,2020-05-01
570,Dota 2,June 2020,457184.42,733294,2020-06-01
570,Dota 2,July 2020,450213.99,712610,2020-07-01
570,Dota 2,August 2020,429717.12,666138,2020-08-01
570,Dota 2,September 2020,408609.78,670547,2020-09-01
570,Dota 2,October 2020,406361.36,723280,2020-10-01
570,Dota 2,November 2020,425904.83,711824,2020-11-01
570,Dota 2,December 2020,422552.32,697833,2020-12-01
570,Dota 2,January 2021,432671.65,694613,2021-01-01
570,Dota 2,February 2021,404832.13,651615,2021-02-01
570,Dota 2,March 2021,390412.76,648875,2021-03-01
570,Dota 2,April 2021,413784.97,705534,2021-04-01
570,Dota 2,May 2021,415144.96,672307,2021-05-01
570,Dota 2,June 2021,421509.96,734277,2021-06-01
570,Dota 2,July 2021,423156.18,707406,2021-07-01
570,Dota 2,August 2021,424980.17,699613,2021-08-01
570,Dota 2,September 2021,391082.08,666838,2021-09-01
570,Dota 2,October 2021,450761.44,752482,2021-10-01
570,Dota 2,November 2021,448860.53,747506,2021-11-01
570,Dota 2,December 2021,449297.37,756170,2021-12-01
570,Dota 2,January 2022,485791.43,786118,2022-01-01
570,Dota 2,February 2022,450200.14,725851,2022-02-01
570,Dota 2,March 2022,448723.6,740784,2022-03-01
570,Dota 2,April 2022,451826.77,730168,2022-04-01
570,Dota 2,May 2022,446916.9,691586,2022-05-01
570,Dota 2,June 2022,458143.51,699592,2022-06-01
570,Dota 2,July 2022,444594.56,684842,2022-07-01
570,Dota 2,August 2022,468466.87,747231,2022-08-01
570,Dota 2,September 2022,490724.86,867484,2022-09-01
570,Dota 2,October 2022,456302.65,1038848,2022-10-01
570,Dota 2,November 2022,523684.06,990057,2022-11-01
570,Dota 2,December 2022,468545.02,827395,2022-12-01
570,Dota 2,January 2023,428296.61,764490,2023-01-01
570,Dota 2,February 2023,401847.04,680746,2023-02-01
570,Dota 2,March 2023,418744.49,752617,2023-03-01
570,Dota 2,April 2023,429226.47,809580,2023-04-01
570,Dota 2,May 2023,433220.69,711816,2023-05-01
570,Dota 2,June 2023,421336.42,679525,2023-06-01
570,Dota 2,July 2023,438510.22,702381,2023-07-01
570,Dota 2,August 2023,444319.24,855495,2023-08-01
570,Dota 2,September 2023,437273.4,777466,2023-09-01
570,Dota 2,October 2023,435620.98,780443,2023-10-01
570,Dota 2,November 2023,433727.63,767353,2023-11-01
570,Dota 2,December 2023,435517.65,802728,2023-12-01
570,Dota 2,January 2024,440229.36,736488,2024-01-01
570,Dota 2,February 2024,427922.41,741290,2024-02-01
570,Dota 2,March 2024,428918.55,729865,2024-03-01
570,Dota 2,April 2024,456550.81,921133,2024-04-01
570,Dota 2,May 2024,512919.2,943059,2024-05-01
570,Dota 2,June 2024,486674.34,869492,2024-06-01
570,Dota 2,July 2024,475393.65,801126,2024-07-01
570,Dota 2,August 2024,449798.09,734381,2024-08-01
570,Dota 2,September 2024,426811.67,726385,2024-09-01
570,Dota 2,October 2024,410681.51,706726,2024-10-01
570,Dota 2,November 2024,454956.21,797599,2024-11-01
570,Dota 2,December 2024,437635.69,744163,2024-12-01
570,Dota 2,January 2025,446491.16,719825,2025-01-01
570,Dota 2,February 2025,431748.69,708043,2025-02-01
570,Dota 2,March 2025,402851.23,656279,2025-03-01
570,Dota 2,April 2025,393173.22,630716,2025-04-01
